id,dateCrawled,name,seller,offerType,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,nrOfPictures,postalCode,lastSeen,ad_exist_time
243825,2016-04-02T18:57:16Z,Mercedes_Benz_strich_8_Coupe/Diesel,privat,Angebot,control,coupe,1971,manuell,44,andere,150000,6,diesel,mercedes_benz,nein,2016-04-02T00:00:00Z,0,71292,2016-04-06T18:47:58Z,4
242638,2016-03-16T08:54:56Z,Mercedes_Benz_C_180,privat,Angebot,test,limousine,1997,manuell,122,c_klasse,150000,8,benzin,mercedes_benz,nein,2016-03-16T00:00:00Z,0,83539,2016-03-17T07:17:05Z,1
227252,2016-03-25T16:57:08Z,Mercedes_Benz_C_200_elegance,privat,Angebot,control,limousine,1996,automatik,136,andere,150000,11,benzin,mercedes_benz,nein,2016-03-25T00:00:00Z,0,24975,2016-04-04T20:17:20Z,10
216797,2016-03-16T14:39:15Z,Ford_mondeo_Kombi_Diesel,privat,Angebot,test,kombi,2005,manuell,115,mondeo,150000,7,diesel,ford,ja,2016-03-16T00:00:00Z,0,72793,2016-04-06T12:45:47Z,21
238752,2016-04-01T14:38:13Z,Audi_A3_1.8_5V_Matt_Schwarz_Klimaautomatik_TÜV_bis_5.2016,privat,Angebot,test,limousine,1997,manuell,125,a3,150000,3,benzin,audi,nein,2016-04-01T00:00:00Z,0,30457,2016-04-03T10:44:35Z,2
228077,2016-03-28T12:06:19Z,Audi_A3_1.6_FSI_Sportback_Ambiente,privat,Angebot,test,kombi,2006,manuell,116,a3,125000,3,benzin,audi,nein,2016-03-28T00:00:00Z,0,55435,2016-04-06T06:45:16Z,9
246333,2016-03-11T16:57:31Z,Mercedes_A_Klasse_140_W168_gute_Zuschtand_Motorschaden,privat,Angebot,test,kleinwagen,1998,manuell,82,a_klasse,150000,6,benzin,mercedes_benz,ja,2016-03-11T00:00:00Z,0,26169,2016-03-29T09:17:53Z,18
236742,2016-03-20T16:25:21Z,MINI_Mini_Cooper,privat,Angebot,test,kleinwagen,2007,manuell,120,cooper,50000,1,benzin,mini,nein,2016-03-20T00:00:00Z,0,61191,2016-03-23T06:44:51Z,3
222387,2016-04-02T19:54:37Z,Suzuki_Swift_1.3_Comfort,privat,Angebot,control,kleinwagen,2009,manuell,92,swift,80000,2,benzin,suzuki,nein,2016-04-02T00:00:00Z,0,60439,2016-04-06T11:46:50Z,4
221933,2016-04-03T22:49:19Z,__reserviert___Golf_V_1_9_TDi_EZ_11/2006__TÜV_bis_12/2017,privat,Angebot,control,limousine,2006,manuell,105,golf,90000,11,diesel,volkswagen,nein,2016-04-03T00:00:00Z,0,57234,2016-04-04T09:27:53Z,1
249556,2016-03-21T15:36:22Z,Seat_Leon_1.9_TDI_4/5_Tueren,privat,Angebot,control,limousine,2008,manuell,105,leon,150000,7,diesel,seat,nein,2016-03-21T00:00:00Z,0,45896,2016-04-06T15:45:01Z,16
241464,2016-03-24T18:59:12Z,Renault_Scenic_1.6_16V_Aut._Dynamique_MIT_GAS_ANLAGE,privat,Angebot,test,bus,2007,automatik,111,scenic,150000,5,benzin,renault,nein,2016-03-24T00:00:00Z,0,59199,2016-04-05T11:48:25Z,12
232148,2016-03-14T16:50:35Z,Fiat_Panda_1.2,privat,Angebot,test,kleinwagen,2005,manuell,60,panda,100000,7,benzin,fiat,nein,2016-03-14T00:00:00Z,0,97535,2016-03-17T05:44:27Z,3
236969,2016-03-13T16:06:21Z,Volkswagen_Beetle_2_0_l,privat,Angebot,test,limousine,1999,manuell,0,beetle,150000,6,benzin,volkswagen,nein,2016-03-13T00:00:00Z,0,60528,2016-03-25T13:48:22Z,12
238564,2016-03-25T21:53:51Z,"VW_Golf_3_VR6_Highline_Leder_Klima_TÜV_17""",privat,Angebot,test,coupe,1995,manuell,174,golf,60000,7,benzin,volkswagen,nein,2016-03-25T00:00:00Z,0,73430,2016-04-07T07:44:37Z,13
245605,2016-04-02T19:06:20Z,BMW_535i,privat,Angebot,control,limousine,1999,manuell,245,5er,150000,12,benzin,bmw,nein,2016-04-02T00:00:00Z,0,60326,2016-04-06T11:16:52Z,4
227185,2016-03-30T17:37:59Z,Volkswagen_Polo_75_Servo__Klima_u._Zentral,privat,Angebot,control,kleinwagen,1998,manuell,75,polo,150000,12,benzin,volkswagen,nein,2016-03-30T00:00:00Z,0,59077,2016-04-07T08:16:40Z,8
237995,2016-03-15T14:31:24Z,Audi_A1_1.6_TDI,privat,Angebot,test,kleinwagen,2011,manuell,105,a1,150000,5,diesel,audi,ja,2016-03-15T00:00:00Z,0,35415,2016-03-21T11:15:51Z,6
213405,2016-03-31T18:52:13Z,Ford_Fiesta_TÜV_08/17_Servo_EURO3_Guter_Zustand_keine_Maengel,privat,Angebot,control,kleinwagen,1996,manuell,75,fiesta,125000,7,benzin,ford,nein,2016-03-31T00:00:00Z,0,17217,2016-03-31T18:52:13Z,0
245302,2016-03-30T10:37:13Z,Fiat_500L_1.4_16V_Easy,privat,Angebot,test,bus,2013,manuell,95,500,100000,4,benzin,fiat,nein,2016-03-30T00:00:00Z,0,54518,2016-04-07T01:15:20Z,8
214969,2016-04-03T11:58:59Z,Volkswagen_Fox_1.2,privat,Angebot,control,kleinwagen,2011,manuell,54,fox,150000,8,benzin,volkswagen,nein,2016-04-03T00:00:00Z,0,06184,2016-04-07T13:16:59Z,4
223881,2016-04-01T13:57:56Z,Renault_Laguna_2.0_dCi_FAP_Dynamique,privat,Angebot,test,limousine,2007,manuell,150,laguna,150000,10,diesel,renault,nein,2016-04-01T00:00:00Z,0,55545,2016-04-01T13:57:56Z,0
228524,2016-03-25T18:54:22Z,Opel_TOP!_Astra_1.6_16V_Caravan_Edition_2000_TOP!,privat,Angebot,test,kombi,2000,manuell,101,astra,125000,8,benzin,opel,nein,2016-03-25T00:00:00Z,0,80807,2016-04-07T01:18:00Z,13
205778,2016-04-06T14:36:15Z,Volkswagen_Mit_Motorschaden,privat,Angebot,control,kombi,2000,manuell,150,passat,150000,1,benzin,volkswagen,ja,2016-04-06T00:00:00Z,0,82392,2016-04-06T14:36:15Z,0
243838,2016-03-07T23:54:04Z,Volkswagen_Golf_Cabrio_1.8_Bon_Jovi,privat,Angebot,test,cabrio,1997,manuell,90,golf,150000,1,benzin,volkswagen,nein,2016-03-07T00:00:00Z,0,89194,2016-04-05T14:17:55Z,29
239972,2016-03-28T11:38:54Z,Renault_megane_TÜV_11/2016,privat,Angebot,control,kleinwagen,1999,manuell,90,megane,150000,3,benzin,renault,ja,2016-03-28T00:00:00Z,0,15344,2016-04-06T13:17:31Z,9
233662,2016-03-08T11:57:29Z,Alfa_Romeo_156_Sportwagon_2.0_JTS,privat,Angebot,control,kombi,2003,manuell,166,156,150000,5,benzin,alfa_romeo,nein,2016-03-08T00:00:00Z,0,31749,2016-03-29T05:16:36Z,21
217700,2016-03-19T13:56:03Z,Ich_verkaufen_meine_Fiat_punto_sx1.2_8v_im_gute_zugestanden,privat,Angebot,test,kleinwagen,2002,manuell,60,punto,150000,7,benzin,fiat,nein,2016-03-19T00:00:00Z,0,91580,2016-03-20T15:47:30Z,1
239784,2016-03-24T13:51:13Z,Bmw_316i_TÜV_2017__kein_318_320_323_,privat,Angebot,control,coupe,1997,manuell,105,3er,150000,3,benzin,bmw,nein,2016-03-24T00:00:00Z,0,52399,2016-03-27T11:15:31Z,3
231916,2016-04-01T18:37:37Z,Subaru_B9_Tribeca_3.0R_Automatik_Exclusive,privat,Angebot,control,limousine,2007,automatik,245,andere,150000,3,benzin,subaru,nein,2016-04-01T00:00:00Z,0,59192,2016-04-05T14:16:51Z,4
207813,2016-03-07T17:39:37Z,BMW_318i_E36_YOUNGTIMER_Top_Zustand_EZ92_TÜV_NEU_3/2018_AHK,privat,Angebot,test,limousine,1992,manuell,115,3er,150000,7,benzin,bmw,nein,2016-03-07T00:00:00Z,0,80939,2016-03-08T09:16:48Z,1
244663,2016-04-02T10:53:44Z,Hallo_ich_verkaufe_mein_citroen_c3_pluriel_klima_Tuev_Jan_2017,privat,Angebot,test,cabrio,2004,manuell,68,c3,150000,12,diesel,citroen,nein,2016-04-02T00:00:00Z,0,78234,2016-04-06T08:45:14Z,4
227015,2016-03-08T10:54:27Z,BMW_530d,privat,Angebot,test,limousine,2003,manuell,193,5er,150000,1,diesel,bmw,nein,2016-03-08T00:00:00Z,0,21073,2016-04-07T04:17:01Z,30
236704,2016-03-31T14:51:33Z,BMW_318i,privat,Angebot,control,limousine,1992,manuell,113,3er,150000,5,benzin,bmw,nein,2016-03-31T00:00:00Z,0,75223,2016-04-06T08:16:54Z,6
245728,2016-03-20T19:52:58Z,Daewoo_Matiz_Baujahr_2009_5_tuerig_mit_tuev,privat,Angebot,test,kleinwagen,2009,manuell,0,matiz,125000,8,benzin,daewoo,nein,2016-03-20T00:00:00Z,0,42107,2016-03-20T19:52:58Z,0
203150,2016-03-27T15:43:24Z,Smart_ForTwo,privat,Angebot,control,kleinwagen,2005,automatik,41,fortwo,60000,12,diesel,smart,nein,2016-03-27T00:00:00Z,0,07768,2016-03-27T15:43:24Z,0
205161,2016-03-14T16:42:39Z,Opel_Astra_1.6_Elegance_Aus_1_hand,privat,Angebot,test,limousine,1998,manuell,101,astra,60000,12,benzin,opel,nein,2016-03-14T00:00:00Z,0,67657,2016-04-05T20:45:59Z,22
243508,2016-03-07T18:48:57Z,Caddy_Family_1.9_SDI_TOP_Zustand_mit_TÜV__5_Sitzer__AHK,privat,Angebot,control,kombi,1997,manuell,68,caddy,150000,4,diesel,volkswagen,nein,2016-03-07T00:00:00Z,0,36399,2016-04-01T08:45:57Z,25
226859,2016-03-16T18:38:24Z,Ford_Focus_1_6_Euro4_1_hand,privat,Angebot,control,kombi,2003,manuell,74,focus,150000,3,benzin,ford,nein,2016-03-16T00:00:00Z,0,48341,2016-03-20T18:45:51Z,4
235819,2016-03-18T13:47:31Z,Golf_IV_Variant_1.6,privat,Angebot,control,kombi,2004,manuell,105,golf,150000,4,benzin,volkswagen,nein,2016-03-18T00:00:00Z,0,96515,2016-03-25T01:47:00Z,7
249169,2016-03-09T00:36:18Z,Volkswagen_Transporter_T5_DPF_7HB172/WF2/ZP4,privat,Angebot,test,kombi,2008,manuell,102,transporter,150000,4,diesel,volkswagen,nein,2016-03-09T00:00:00Z,0,13051,2016-03-15T01:16:05Z,6
221348,2016-03-14T12:56:28Z,Sparsamer_flitzer_in_silber/TÜV/alus_mit_Sommerreifen,privat,Angebot,test,kleinwagen,1999,manuell,60,clio,150000,6,benzin,renault,nein,2016-03-14T00:00:00Z,0,09120,2016-03-17T23:46:02Z,3
214339,2016-03-26T10:58:08Z,BMW_320d_DPF,privat,Angebot,test,limousine,2007,manuell,163,3er,150000,5,diesel,bmw,nein,2016-03-26T00:00:00Z,0,82327,2016-03-26T11:44:07Z,0
211687,2016-03-30T20:39:54Z,BMW_525i_Touring_Facelift,privat,Angebot,control,kombi,2001,manuell,192,5er,150000,1,benzin,bmw,ja,2016-03-30T00:00:00Z,0,41812,2016-04-01T15:17:50Z,2
217948,2016-03-07T17:49:02Z,Golf_5_FSI_1_6BJ_12.2003__HU04.2017_6Gang_KM_175000_.,privat,Angebot,test,limousine,2003,manuell,116,golf,150000,12,benzin,volkswagen,nein,2016-03-07T00:00:00Z,0,59439,2016-03-11T09:47:08Z,4
222543,2016-03-11T11:56:48Z,Peugeot_307_1.6_Tuev_Top_Zustand_Alu_Euro3&D4,privat,Angebot,control,limousine,2002,manuell,109,3_reihe,150000,10,benzin,peugeot,nein,2016-03-11T00:00:00Z,0,70806,2016-03-12T15:46:32Z,1
221346,2016-03-29T18:53:14Z,Audi_80_B4,privat,Angebot,control,limousine,1992,manuell,90,80,150000,0,benzin,audi,ja,2016-03-29T00:00:00Z,0,94086,2016-04-06T04:45:54Z,8
204568,2016-03-29T03:02:24Z,BMW_525d_Aut.Scheckheftgepfl+PDC+AHK+Topzustand,privat,Angebot,test,limousine,2004,automatik,177,5er,150000,4,diesel,bmw,nein,2016-03-29T00:00:00Z,0,34266,2016-04-05T17:44:41Z,7
239362,2016-03-16T17:53:53Z,Audi_A4_2.0,privat,Angebot,control,limousine,2001,automatik,131,a4,150000,2,benzin,audi,nein,2016-03-16T00:00:00Z,0,23558,2016-04-07T00:45:34Z,22
200596,2016-03-31T20:49:59Z,Fiat_Punto_Cabrio_fuer_Bastler,privat,Angebot,test,cabrio,1997,manuell,60,punto,80000,5,benzin,fiat,ja,2016-03-31T00:00:00Z,0,75334,2016-04-06T15:46:44Z,6
200088,2016-03-15T15:53:17Z,BMW_316i_Touring_schwarz,privat,Angebot,control,kombi,1999,manuell,102,3er,150000,0,benzin,bmw,nein,2016-03-15T00:00:00Z,0,26871,2016-04-06T08:16:32Z,22
210093,2016-03-10T19:37:41Z,Volkswagen_Multivan_T4_TDI_Klima_Wohnmobil_Zul.,privat,Angebot,control,bus,1997,manuell,102,transporter,150000,2,diesel,volkswagen,nein,2016-03-10T00:00:00Z,0,94072,2016-03-16T09:16:48Z,6
235610,2016-04-01T20:49:52Z,Volkswagen_Golf_1.4_Trendline,privat,Angebot,test,limousine,2007,manuell,80,golf,90000,6,benzin,volkswagen,nein,2016-04-01T00:00:00Z,0,61200,2016-04-05T18:18:42Z,4
222594,2016-03-21T13:44:03Z,StreetKa_Street_Ka_Cabrio,privat,Angebot,test,cabrio,2005,manuell,95,ka,125000,6,benzin,ford,nein,2016-03-21T00:00:00Z,0,26789,2016-04-02T11:16:11Z,12
218070,2016-03-20T18:39:06Z,Volkswagen_Jetta_1.9_TDI_DSG_DPF_Comfortline,privat,Angebot,test,limousine,2007,automatik,105,jetta,125000,2,diesel,volkswagen,nein,2016-03-20T00:00:00Z,0,54344,2016-04-07T01:45:14Z,18
205146,2016-03-14T15:49:20Z,Volkswagen_Golf_Variant_1.6,privat,Angebot,control,limousine,1998,automatik,101,golf,70000,4,benzin,volkswagen,nein,2016-03-14T00:00:00Z,0,90482,2016-04-05T19:44:51Z,22
229141,2016-03-07T18:50:34Z,Audi_A4_Avant_2.5_TDI,privat,Angebot,control,kombi,2003,automatik,163,a4,150000,12,diesel,audi,nein,2016-03-07T00:00:00Z,0,91522,2016-04-07T05:45:41Z,31
200603,2016-04-03T00:59:38Z,Opel_Corsa_12V_Edition_100,privat,Angebot,control,kleinwagen,2000,manuell,54,corsa,150000,1,benzin,opel,nein,2016-04-02T00:00:00Z,0,09127,2016-04-07T09:15:49Z,5
208018,2016-04-05T09:54:59Z,Kia_Carnival_2_9_EX_TÜV_12/17_7_Sitz,privat,Angebot,control,bus,2004,manuell,144,carnival,150000,8,diesel,kia,nein,2016-04-05T00:00:00Z,0,94339,2016-04-07T13:16:41Z,2
233560,2016-03-26T21:59:06Z,Verkaufe_Opel_Sintra_2.2_16V___7__Sitzer,privat,Angebot,control,bus,1997,manuell,139,andere,150000,8,benzin,opel,nein,2016-03-26T00:00:00Z,0,94474,2016-03-28T12:47:03Z,2
248957,2016-04-04T00:46:13Z,Mercedes_Benz_S_350,privat,Angebot,test,limousine,2003,automatik,245,s_klasse,150000,1,benzin,mercedes_benz,ja,2016-04-03T00:00:00Z,0,89150,2016-04-06T07:16:25Z,3
210089,2016-04-07T02:36:17Z,Fiat_barchetta,privat,Angebot,control,cabrio,1998,manuell,131,andere,150000,12,benzin,fiat,nein,2016-04-07T00:00:00Z,0,64646,2016-04-07T02:36:17Z,0
208982,2016-03-31T11:38:16Z,Volkswagen_Passat_Variant_1.9_TDI_131PS,privat,Angebot,control,kombi,2004,manuell,131,passat,150000,6,diesel,volkswagen,nein,2016-03-31T00:00:00Z,0,18435,2016-04-06T03:46:51Z,6
224110,2016-03-24T01:57:21Z,Opel_Astra_CC__Automatik_zu_Verkaufen,privat,Angebot,test,coupe,2000,automatik,90,astra,150000,10,benzin,opel,nein,2016-03-24T00:00:00Z,0,22337,2016-03-24T08:45:53Z,0
247855,2016-03-11T10:36:34Z,BMW_318i_aus_Baujahr_1993,privat,Angebot,test,limousine,1993,manuell,113,3er,150000,6,benzin,bmw,nein,2016-03-11T00:00:00Z,0,13595,2016-03-17T17:16:26Z,6
200401,2016-03-27T17:53:38Z,Rentnerfahrzeug,privat,Angebot,test,limousine,1997,manuell,122,c_klasse,150000,5,benzin,mercedes_benz,nein,2016-03-27T00:00:00Z,0,04938,2016-04-05T14:47:51Z,9
230209,2016-03-16T09:25:24Z,Tausche_Mondeo_gegen_Kombi,privat,Angebot,control,limousine,2002,manuell,145,mondeo,150000,4,benzin,ford,nein,2016-03-16T00:00:00Z,0,57610,2016-03-19T20:47:45Z,3
247830,2016-04-03T20:56:09Z,Vw_polo_86c_Fantasy_Ausstattung_neuen_TÜV_sehr_guter_Zustand,privat,Angebot,test,kleinwagen,1992,manuell,0,polo,150000,8,benzin,volkswagen,nein,2016-04-03T00:00:00Z,0,12053,2016-04-05T21:47:22Z,2
210272,2016-03-24T16:55:26Z,Audi_A6_1.9_TDI_AUTOMATIK,privat,Angebot,control,kombi,2004,automatik,131,a6,150000,7,diesel,audi,nein,2016-03-24T00:00:00Z,0,30449,2016-04-03T23:17:02Z,10
208388,2016-03-25T22:56:40Z,VW_passat_3_B_1_8l,privat,Angebot,control,kombi,1999,automatik,125,passat,150000,4,benzin,volkswagen,nein,2016-03-25T00:00:00Z,0,13403,2016-03-27T18:16:55Z,2
227589,2016-03-08T20:38:03Z,BMW_320i,privat,Angebot,control,limousine,2000,manuell,170,3er,150000,10,benzin,bmw,nein,2016-03-08T00:00:00Z,0,47906,2016-03-10T17:44:21Z,2
241187,2016-03-07T11:50:56Z,Mercedes_Benz_Sportcoupe_Facelift_CL_180,privat,Angebot,test,coupe,2005,manuell,143,cl,70000,4,benzin,mercedes_benz,nein,2016-03-07T00:00:00Z,0,66130,2016-03-07T15:44:36Z,0
231670,2016-03-31T19:25:21Z,Mazda_2_1.4l_Active,privat,Angebot,test,kleinwagen,2006,manuell,80,andere,150000,7,benzin,mazda,nein,2016-03-31T00:00:00Z,0,60486,2016-04-06T12:45:55Z,6
224473,2016-03-15T14:41:41Z,Renault_Scenic,privat,Angebot,control,bus,1999,manuell,79,scenic,150000,7,benzin,renault,ja,2016-03-15T00:00:00Z,0,67240,2016-03-20T09:16:05Z,5
227378,2016-04-04T01:36:44Z,Opel_Corsa_Mod._98_+_TÜV_NEU__SERVO__ABS__4_Zylinder,privat,Angebot,control,kleinwagen,1997,manuell,60,corsa,150000,7,benzin,opel,nein,2016-04-04T00:00:00Z,0,48336,2016-04-04T08:44:31Z,0
227196,2016-03-05T17:38:19Z,Volkswagen_Golf_1.9_TDI_Pacific,privat,Angebot,test,limousine,2003,manuell,101,golf,150000,10,diesel,volkswagen,nein,2016-03-05T00:00:00Z,0,91481,2016-03-05T19:17:50Z,0
211106,2016-04-01T16:38:09Z,Verkaufe_meinen_schwarzen_New_Beetle,privat,Angebot,control,kleinwagen,2000,manuell,101,beetle,150000,4,benzin,volkswagen,nein,2016-04-01T00:00:00Z,0,59872,2016-04-05T11:18:45Z,4
247647,2016-03-05T19:48:03Z,TOYOTA_YARIS_IM_TOP_ZUSTAND_1._HAND_!!!,privat,Angebot,test,kleinwagen,2007,manuell,87,yaris,90000,0,benzin,toyota,nein,2016-03-05T00:00:00Z,0,46509,2016-03-06T04:15:42Z,1
227307,2016-04-04T18:41:26Z,Astra_G_Cabrio_2_0_Turbo,privat,Angebot,test,cabrio,2002,manuell,192,astra,150000,5,benzin,opel,nein,2016-04-04T00:00:00Z,0,79244,2016-04-06T20:44:41Z,2
221258,2016-03-24T18:59:22Z,Peugeot_206+_HDi_eco_70_FAP,privat,Angebot,test,kleinwagen,2011,manuell,68,2_reihe,90000,1,diesel,peugeot,nein,2016-03-24T00:00:00Z,0,52396,2016-04-07T13:16:04Z,14
223358,2016-03-26T09:38:59Z,Mercedes_Benz_Vaneo_CDI_1.7_Ambiente,privat,Angebot,control,bus,2004,manuell,91,andere,150000,4,diesel,mercedes_benz,ja,2016-03-26T00:00:00Z,0,73116,2016-04-05T19:47:05Z,10
234501,2016-04-04T19:39:48Z,Opel_Corsa_Sport,privat,Angebot,test,kleinwagen,1993,manuell,82,corsa,125000,11,benzin,opel,nein,2016-04-04T00:00:00Z,0,09648,2016-04-04T19:39:48Z,0
240569,2016-03-21T15:38:43Z,BMW_318d_DPF_Touring,privat,Angebot,control,kombi,2008,manuell,143,3er,150000,3,diesel,bmw,ja,2016-03-21T00:00:00Z,0,32756,2016-04-06T13:16:33Z,16
245187,2016-03-06T12:37:01Z,Opel_Corsa_1_4_Satellite,privat,Angebot,test,kleinwagen,2011,manuell,87,corsa,60000,6,benzin,opel,nein,2016-03-06T00:00:00Z,0,56753,2016-03-06T12:37:01Z,0
216753,2016-03-31T11:52:52Z,Nissan_Micra_1.2_CITY,privat,Angebot,control,kleinwagen,2005,manuell,65,micra,100000,6,benzin,nissan,nein,2016-03-31T00:00:00Z,0,03116,2016-04-06T04:44:23Z,6
228935,2016-04-04T22:45:06Z,Mercedes_Benz_ML_320,privat,Angebot,test,suv,1999,automatik,218,m_klasse,150000,10,lpg,mercedes_benz,nein,2016-04-04T00:00:00Z,0,21745,2016-04-07T01:17:18Z,3
211444,2016-04-02T09:55:06Z,Twingo_zu_verkaufen,privat,Angebot,control,kleinwagen,2001,manuell,60,twingo,150000,5,benzin,renault,nein,2016-04-02T00:00:00Z,0,48432,2016-04-02T10:44:36Z,0
220853,2016-03-25T12:44:10Z,VW_LT_28_TDI_Behindertentransporter_mit_Rollstuhllift,privat,Angebot,test,bus,2004,manuell,109,transporter,150000,2,diesel,volkswagen,nein,2016-03-25T00:00:00Z,0,85080,2016-04-04T12:45:15Z,10
221566,2016-03-30T06:36:17Z,Golf_III_Schwarz_TÜV_bis_10/17,privat,Angebot,test,limousine,1994,manuell,75,golf,30000,8,benzin,volkswagen,nein,2016-03-30T00:00:00Z,0,26441,2016-04-06T23:47:03Z,7
219328,2016-03-16T16:45:29Z,Alfa_Romeo_147_1.9_JTDM_Progression,privat,Angebot,control,limousine,2006,manuell,120,147,150000,3,diesel,alfa_romeo,nein,2016-03-16T00:00:00Z,0,90587,2016-03-22T23:46:31Z,6
209054,2016-03-17T11:45:51Z,Zuverkaufen_Opel_Corsa_schwarz,privat,Angebot,control,kleinwagen,1998,manuell,54,corsa,125000,8,benzin,opel,nein,2016-03-17T00:00:00Z,0,55543,2016-03-20T12:18:11Z,3
205438,2016-03-11T16:51:00Z,Volkswagen_Touran_1.6_Klima_TÜV_11/16_AHK_Tempomat,privat,Angebot,test,bus,2003,manuell,116,touran,150000,12,benzin,volkswagen,nein,2016-03-11T00:00:00Z,0,09212,2016-03-31T00:17:00Z,20
240252,2016-03-19T04:59:05Z,Hyundai_coupe_2_0,privat,Angebot,test,coupe,2007,manuell,0,andere,150000,7,benzin,hyundai,ja,2016-03-19T00:00:00Z,0,66663,2016-04-07T06:45:54Z,19
248756,2016-03-16T20:57:40Z,Unfallauto_Golf_5_Variant_Comfortline_1_9,privat,Angebot,control,kombi,2009,manuell,105,golf,150000,1,diesel,volkswagen,ja,2016-03-16T00:00:00Z,0,39114,2016-03-30T18:15:46Z,14
208752,2016-03-08T10:40:37Z,Volkswagen_Polo_9N_1.2_12V_KLIMA_TÜV_04/16,privat,Angebot,test,kleinwagen,2003,manuell,64,polo,150000,8,benzin,volkswagen,nein,2016-03-08T00:00:00Z,0,16792,2016-04-07T01:17:51Z,30
203713,2016-04-01T19:41:58Z,Jeep_Grand_Cherokee_5.2,privat,Angebot,control,suv,1995,automatik,211,grand,150000,3,benzin,jeep,nein,2016-04-01T00:00:00Z,0,33165,2016-04-03T16:17:55Z,2
225458,2016-03-27T10:54:20Z,Smart_smart_fortwo_coupe_pure,privat,Angebot,control,kleinwagen,2005,manuell,61,fortwo,90000,2,benzin,smart,nein,2016-03-27T00:00:00Z,0,79227,2016-04-07T06:44:30Z,11
206418,2016-03-13T16:41:25Z,Renault_clio_1.2_16v,privat,Angebot,test,kleinwagen,2001,manuell,75,clio,125000,5,benzin,renault,nein,2016-03-13T00:00:00Z,0,91207,2016-04-06T17:45:28Z,24
228445,2016-03-27T12:43:53Z,Bastler_Auto,privat,Angebot,test,limousine,1998,manuell,105,3er,150000,11,benzin,bmw,ja,2016-03-27T00:00:00Z,0,77963,2016-03-27T12:43:53Z,0
242832,2016-03-05T16:58:47Z,Mitsubishi_Colt_1.3,privat,Angebot,control,limousine,2005,manuell,95,colt,100000,9,benzin,mitsubishi,nein,2016-03-05T00:00:00Z,0,91187,2016-03-22T05:45:38Z,17
244561,2016-04-03T12:38:21Z,Mercedes_Benz_200_TE,privat,Angebot,control,kombi,1990,manuell,118,andere,150000,8,benzin,mercedes_benz,nein,2016-04-03T00:00:00Z,0,58332,2016-04-07T14:57:01Z,4
202924,2016-03-26T17:40:55Z,Volkswagen_Golf_Comfortline,privat,Angebot,control,limousine,2011,manuell,105,golf,150000,5,diesel,volkswagen,nein,2016-03-26T00:00:00Z,0,38518,2016-04-06T06:16:13Z,11
228647,2016-03-30T08:37:55Z,BMW_316i_!!,privat,Angebot,control,limousine,1999,manuell,102,3er,150000,4,benzin,bmw,ja,2016-03-30T00:00:00Z,0,40625,2016-04-07T00:16:56Z,8
247184,2016-04-04T16:54:53Z,Bmw_5er._525d,privat,Angebot,test,limousine,2004,manuell,177,5er,150000,12,diesel,bmw,nein,2016-04-04T00:00:00Z,0,27568,2016-04-04T16:54:53Z,0
219460,2016-03-15T12:48:07Z,Ford_Focus_1_4_mit_Tuev,privat,Angebot,control,limousine,2001,manuell,75,focus,150000,5,benzin,ford,ja,2016-03-15T00:00:00Z,0,54497,2016-03-17T06:47:01Z,2
235251,2016-03-25T10:47:45Z,Volkswagen_Passat_Variant_1.6_GL,privat,Angebot,test,kombi,1996,manuell,101,passat,150000,7,benzin,volkswagen,nein,2016-03-25T00:00:00Z,0,49086,2016-04-06T10:44:30Z,12
214454,2016-03-11T02:02:17Z,Audi_A6_Avant_2.7_TDI_S_line__Optik_20_Zoll_Alufelgen,privat,Angebot,test,kombi,2007,automatik,179,a6,150000,10,diesel,audi,nein,2016-03-11T00:00:00Z,0,64287,2016-03-29T20:17:30Z,18
244657,2016-03-28T17:56:01Z,Peugeot_206_HDi_90_Style,privat,Angebot,test,kleinwagen,2000,manuell,90,2_reihe,150000,11,diesel,peugeot,nein,2016-03-28T00:00:00Z,0,79395,2016-03-28T17:56:01Z,0
203098,2016-04-03T00:51:10Z,Opel_Vectra_b_1.8/16_V,privat,Angebot,control,limousine,1999,manuell,116,vectra,150000,2,benzin,opel,nein,2016-04-02T00:00:00Z,0,14712,2016-04-07T08:16:03Z,5
231366,2016-03-11T16:49:03Z,Mercedes___Benz_A170_CDI_LANG__ELEGANCE__2HD_KLIMA,privat,Angebot,control,kleinwagen,2001,automatik,95,a_klasse,150000,8,diesel,mercedes_benz,nein,2016-03-11T00:00:00Z,0,61169,2016-03-12T15:09:10Z,1
200063,2016-03-26T09:50:05Z,Volkswagen_Golf_Cabrio_Etienne_Aigner,privat,Angebot,control,cabrio,1990,manuell,98,golf,150000,10,benzin,volkswagen,nein,2016-03-26T00:00:00Z,0,49844,2016-03-27T22:17:39Z,1
249229,2016-03-19T09:36:56Z,Skoda_Octavia_Combi_1.6_LPG_Active,privat,Angebot,test,kombi,2012,manuell,102,octavia,150000,6,lpg,skoda,nein,2016-03-19T00:00:00Z,0,75378,2016-04-06T10:15:47Z,18
228705,2016-03-20T19:52:54Z,Corsa_B_Caravan,privat,Angebot,test,kombi,1999,manuell,90,corsa,125000,1,benzin,opel,nein,2016-03-20T00:00:00Z,0,59757,2016-04-01T07:47:58Z,12
