id,dateCrawled,name,seller,offerType,price,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,nrOfPictures,postalCode,lastSeen,ad_exist_time
14080,2016-03-12T15:45:27Z,T5_VW_BUS_LANG_VERSION__2_5_TDI__DSG__NAVI__AHK_MOTOR_REVIDIERT!!,privat,Angebot,8946,control,bus,2006,automatik,174,transporter,150000,10,diesel,volkswagen,ja,2016-03-12T00:00:00Z,0,28307,2016-03-28T09:56:59Z,16
85061,2016-03-24T21:48:52Z,Volkswagen_Caddy_1.4_9K9BD6,privat,Angebot,1327,test,kombi,1998,manuell,60,caddy,150000,4,benzin,volkswagen,nein,2016-03-24T00:00:00Z,0,23617,2016-03-31T01:15:44Z,7
147219,2016-03-16T11:59:48Z,Opel_Corsa_B_16V_Edition_2000_TÜV_NEU_!!!,privat,Angebot,956,test,kleinwagen,2000,manuell,65,corsa,150000,5,benzin,opel,nein,2016-03-16T00:00:00Z,0,21039,2016-04-06T06:16:55Z,21
68338,2016-03-21T18:49:37Z,Audi_A3_1.6_Sportback_Ambiente_Sommer+Winter,privat,Angebot,8594,test,kombi,2007,manuell,116,a3,125000,11,benzin,audi,nein,2016-03-21T00:00:00Z,0,32832,2016-04-06T21:15:37Z,16
10411,2016-03-12T20:53:07Z,Opel_Corsa_1.4_16V_Color_Wave,privat,Angebot,6366,test,kleinwagen,2010,manuell,87,corsa,40000,5,benzin,opel,nein,2016-03-12T00:00:00Z,0,44653,2016-03-23T13:51:37Z,11
71167,2016-03-27T13:39:55Z,Opel_Astra_1.9_CDTI_Caravan_DPF_Innovation,privat,Angebot,7267,test,kombi,2008,manuell,150,astra,90000,5,diesel,opel,nein,2016-03-27T00:00:00Z,0,77716,2016-04-07T09:16:14Z,11
149935,2016-03-15T16:53:54Z,Verkaufe_Opel_Astra_H_1.6_Sport_2004,privat,Angebot,3196,control,limousine,2004,manuell,105,astra,150000,4,benzin,opel,nein,2016-03-15T00:00:00Z,0,16761,2016-03-31T21:45:17Z,16
134468,2016-04-04T00:54:15Z,Mercedes_Benz_E_200_Classic_AHK_abnehmbar_el._FH_gepflegt,privat,Angebot,3279,test,limousine,1995,manuell,136,e_klasse,150000,10,benzin,mercedes_benz,nein,2016-04-03T00:00:00Z,0,90451,2016-04-06T07:44:55Z,3
144088,2016-03-26T09:57:02Z,Opel_Agila_1_0l_kleiner_Stadtflitzer_passt_in_jede_Parkluecke,privat,Angebot,1085,control,kleinwagen,2000,manuell,58,agila,150000,10,benzin,opel,nein,2016-03-26T00:00:00Z,0,12161,2016-03-31T03:46:33Z,5
19887,2016-03-21T17:43:29Z,Renault_Clio_zum_schlachten_Teilspender,privat,Angebot,261,control,kleinwagen,1998,manuell,54,clio,150000,1,benzin,renault,ja,2016-03-21T00:00:00Z,0,44536,2016-04-06T17:46:52Z,16
98889,2016-03-05T21:55:34Z,Biete_Opel_Corsa_wegen_Neuanschaffung,privat,Angebot,3455,test,kleinwagen,2007,manuell,75,corsa,150000,7,diesel,opel,nein,2016-03-05T00:00:00Z,0,15537,2016-03-11T15:45:01Z,6
39221,2016-03-23T18:51:47Z,BMW_523i_Aut.,privat,Angebot,9973,test,limousine,2006,automatik,177,5er,150000,12,benzin,bmw,nein,2016-03-23T00:00:00Z,0,33790,2016-04-05T23:45:44Z,13
26088,2016-04-01T22:37:52Z,Ford_Fiesta_1.4_TDCI_Ghia,privat,Angebot,1602,test,kleinwagen,2003,manuell,68,fiesta,150000,9,diesel,ford,nein,2016-04-01T00:00:00Z,0,35606,2016-04-05T15:16:55Z,4
13283,2016-03-15T23:43:11Z,Peugeot_307_SW_140_Premium,privat,Angebot,5858,control,kombi,2007,manuell,140,3_reihe,70000,3,benzin,peugeot,nein,2016-03-15T00:00:00Z,0,72631,2016-04-07T09:45:31Z,23
42328,2016-03-15T18:56:13Z,BMW_330_Ci,privat,Angebot,5728,control,coupe,2003,manuell,231,3er,150000,5,benzin,bmw,nein,2016-03-15T00:00:00Z,0,30657,2016-03-30T07:17:13Z,15
77246,2016-04-03T18:55:05Z,Opel_Astra_1.7_CDTI_Caravan,privat,Angebot,2970,control,kombi,2006,manuell,110,astra,150000,7,diesel,opel,nein,2016-04-03T00:00:00Z,0,34327,2016-04-05T19:19:22Z,2
186756,2016-03-31T21:59:21Z,Volvo_S80_2.4,privat,Angebot,2512,test,limousine,2001,automatik,170,andere,150000,3,benzin,volvo,nein,2016-03-31T00:00:00Z,0,64711,2016-04-02T18:15:44Z,2
94930,2016-03-09T12:59:58Z,Defekter_Volvo_V70_Automatik_Kombi_TU/HU_08._2017_PLUS_REP._TEILE,privat,Angebot,1258,control,kombi,1999,automatik,0,v70,30000,12,benzin,volvo,ja,2016-03-09T00:00:00Z,0,13158,2016-03-21T09:18:05Z,12
44869,2016-03-27T19:45:41Z,Opel_Corsa_1.2_16V_Comfort,privat,Angebot,1211,control,kleinwagen,2001,manuell,75,corsa,125000,9,benzin,opel,nein,2016-03-27T00:00:00Z,0,75328,2016-03-27T19:45:41Z,0
104584,2016-03-27T18:37:22Z,Nissan_Pathfinder_2.5_dCi_Aut._SE,privat,Angebot,9495,control,suv,2008,automatik,171,andere,150000,4,diesel,nissan,nein,2016-03-27T00:00:00Z,0,07318,2016-03-27T18:37:22Z,0
154611,2016-03-14T19:41:34Z,Opel_Corsa_1.2_16V_Edition_Saphirschwarz_TÜV_neu,privat,Angebot,2198,control,kleinwagen,2005,manuell,80,corsa,150000,4,benzin,opel,nein,2016-03-14T00:00:00Z,0,73098,2016-03-14T19:41:34Z,0
84774,2016-03-22T17:56:24Z,Opel_Astra_1.6_1.Hand,privat,Angebot,2109,control,limousine,2004,manuell,105,astra,150000,6,benzin,opel,ja,2016-03-22T00:00:00Z,0,66386,2016-03-24T02:15:51Z,2
42638,2016-04-01T19:44:31Z,Mercedes_Benz_200,privat,Angebot,5212,control,limousine,1977,manuell,94,andere,125000,3,benzin,mercedes_benz,nein,2016-04-01T00:00:00Z,0,83367,2016-04-05T15:45:23Z,4
6577,2016-03-25T15:55:07Z,BMW_320i,privat,Angebot,5023,test,limousine,2002,manuell,170,3er,150000,10,benzin,bmw,nein,2016-03-25T00:00:00Z,0,86405,2016-04-06T20:16:48Z,12
89752,2016-03-12T15:46:32Z,Volkswagen_Passat_2.0_TDI,privat,Angebot,6961,control,limousine,2008,manuell,140,passat,150000,3,diesel,volkswagen,nein,2016-03-12T00:00:00Z,0,52222,2016-03-21T23:16:45Z,9
19741,2016-03-17T09:50:37Z,Opel_Tigra_Twin_Top_1.4_Sport,privat,Angebot,3168,test,cabrio,2005,manuell,90,tigra,150000,3,benzin,opel,nein,2016-03-17T00:00:00Z,0,90556,2016-03-20T11:15:40Z,3
116602,2016-03-07T12:55:09Z,Focus_1_8__Klima__Euro_4,privat,Angebot,1544,test,kombi,2001,manuell,115,focus,150000,4,benzin,ford,nein,2016-03-07T00:00:00Z,0,49078,2016-03-09T13:45:26Z,2
75064,2016-03-08T14:55:18Z,Opel_Astra_1.8_Edition_Silver,privat,Angebot,1458,test,limousine,2000,manuell,116,astra,150000,1,benzin,opel,nein,2016-03-08T00:00:00Z,0,76694,2016-04-06T03:44:52Z,29
119029,2016-03-31T15:50:08Z,MAZDA_PREMACY,privat,Angebot,1276,control,bus,2004,manuell,131,andere,150000,10,diesel,mazda,nein,2016-03-31T00:00:00Z,0,49324,2016-04-06T08:46:21Z,6
119181,2016-03-10T17:38:21Z,Ford_Fiesta_2.0_ST__Navi__Facelift__gut_gepflegt,privat,Angebot,6007,control,kleinwagen,2007,manuell,150,fiesta,125000,9,benzin,ford,nein,2016-03-10T00:00:00Z,0,59872,2016-03-12T22:18:26Z,2
1844,2016-04-02T17:38:41Z,Renault_Master_L2_H2_150_dci_KLIMA_177000KM_mit_Scheckheft,privat,Angebot,5912,control,bus,2007,manuell,145,andere,150000,11,diesel,renault,nein,2016-04-02T00:00:00Z,0,98574,2016-04-06T16:45:57Z,4
112488,2016-04-02T18:54:34Z,BMW_320i__E46__Xenon_+_Vollleder__8_fach_bereift_uvm.,privat,Angebot,6174,control,limousine,1999,automatik,150,3er,150000,4,benzin,bmw,nein,2016-04-02T00:00:00Z,0,14656,2016-04-06T19:44:57Z,4
161666,2016-03-26T15:56:47Z,VW_New_beetle_schwarz_mit_Prins_Gasanlage_!,privat,Angebot,2789,test,limousine,2002,manuell,75,,150000,1,lpg,volkswagen,nein,2016-03-26T00:00:00Z,0,45475,2016-03-28T05:16:19Z,2
28813,2016-03-29T01:58:12Z,Ford_Galaxy_16V,privat,Angebot,738,control,bus,1998,manuell,145,galaxy,150000,6,benzin,ford,nein,2016-03-29T00:00:00Z,0,40225,2016-04-01T20:19:48Z,3
170325,2016-04-01T00:57:18Z,Bmw_320_Ci_Cabrio_Imolarot_M_Paket_+_Hardtop,privat,Angebot,9594,test,cabrio,2004,manuell,170,3er,150000,5,benzin,bmw,nein,2016-03-31T00:00:00Z,0,81476,2016-04-01T08:40:43Z,1
165756,2016-03-06T16:43:36Z,Polo_6n_1.9_Diesel_TÜV_NEU,privat,Angebot,1388,test,kleinwagen,1997,manuell,64,polo,150000,0,diesel,volkswagen,nein,2016-03-06T00:00:00Z,0,26409,2016-03-06T16:43:36Z,0
51052,2016-03-29T19:38:44Z,BMW_E39_mit_TÜV_4/2017,privat,Angebot,1355,control,kombi,1998,manuell,170,5er,150000,4,benzin,bmw,nein,2016-03-29T00:00:00Z,0,01189,2016-04-06T05:17:26Z,8
101414,2016-03-28T22:37:41Z,Opel_Corsa_1.0_12V_Edition,privat,Angebot,2658,control,kleinwagen,2005,manuell,60,corsa,100000,6,benzin,opel,nein,2016-03-28T00:00:00Z,0,40764,2016-04-03T07:52:33Z,6
23575,2016-03-14T17:51:37Z,mercedes_300te_4_matic,privat,Angebot,3007,test,kombi,1992,automatik,179,e_klasse,150000,5,benzin,mercedes_benz,ja,2016-03-14T00:00:00Z,0,08258,2016-03-27T01:17:40Z,13
71138,2016-03-17T18:57:07Z,Dacia_Duster_Delsey_zu_verkaufen,privat,Angebot,8524,control,suv,2012,manuell,105,duster,60000,6,benzin,dacia,nein,2016-03-17T00:00:00Z,0,26605,2016-03-30T15:46:15Z,13
84069,2016-03-28T18:59:39Z,VW_Polo_1_2_top_Klima_TÜV_sparsam_8fach_bereift,privat,Angebot,2530,control,kleinwagen,2003,manuell,0,polo,150000,5,benzin,volkswagen,nein,2016-03-28T00:00:00Z,0,41460,2016-03-30T10:45:50Z,2
118618,2016-03-16T17:56:54Z,Volvo_V40_1.8__mit__2_Jahre_TÜV,privat,Angebot,1165,control,kombi,1999,manuell,122,v40,150000,7,benzin,volvo,nein,2016-03-16T00:00:00Z,0,96163,2016-03-24T10:46:04Z,8
168286,2016-03-26T19:51:41Z,Ford_Fiesta_1.25_1.Hand_Klima_NUR_34.000KM,privat,Angebot,6412,control,kleinwagen,2011,manuell,82,fiesta,40000,6,benzin,ford,nein,2016-03-26T00:00:00Z,0,53773,2016-03-28T09:45:39Z,2
157273,2016-03-17T12:48:17Z,Volkswagen_Passat_Variant_2.0_Comfortline,privat,Angebot,4209,test,kombi,2001,manuell,116,passat,125000,4,benzin,volkswagen,nein,2016-03-17T00:00:00Z,0,58849,2016-03-22T20:52:39Z,5
44302,2016-03-13T22:47:30Z,Dacia_Dokker_TCe_115_Ambiance,privat,Angebot,8298,control,bus,2013,manuell,116,andere,20000,4,benzin,dacia,nein,2016-03-13T00:00:00Z,0,85221,2016-03-20T15:19:13Z,7
196323,2016-03-16T18:39:56Z,Weisser_Ford_Fiesta,privat,Angebot,4164,control,kleinwagen,2009,manuell,82,fiesta,150000,6,benzin,ford,nein,2016-03-16T00:00:00Z,0,73235,2016-04-07T02:16:08Z,22
101022,2016-03-28T21:59:54Z,Ford_Fiesta___TÜV_AU_NEU_!!!_EURO_4_4_Gruen__!!!,privat,Angebot,969,control,kleinwagen,2001,manuell,60,fiesta,150000,9,benzin,ford,nein,2016-03-28T00:00:00Z,0,06712,2016-03-30T14:16:33Z,2
67772,2016-03-20T16:57:24Z,Verkaufe_Polo_6_N_oder_als_Ersatzteilspender_fuer_Bastler,privat,Angebot,93,test,kleinwagen,1994,manuell,75,polo,150000,3,benzin,volkswagen,ja,2016-03-20T00:00:00Z,0,19300,2016-03-23T01:17:27Z,3
29330,2016-03-25T01:59:43Z,Opel_Zafira_1.9_CDTI_Automatik_Cosmo,privat,Angebot,7887,test,bus,2008,automatik,150,zafira,150000,6,diesel,opel,nein,2016-03-25T00:00:00Z,0,56841,2016-04-06T04:46:16Z,12
23288,2016-03-12T12:58:19Z,Fiat_Stilo_1.6_16V_Dynamic,privat,Angebot,1667,test,limousine,2002,manuell,103,stilo,125000,4,benzin,fiat,nein,2016-03-12T00:00:00Z,0,92249,2016-03-15T16:44:20Z,3
156565,2016-03-31T19:54:25Z,MAZDA_6__2.0_DIESEL_EURO_4,privat,Angebot,1842,control,limousine,2003,manuell,136,6_reihe,150000,3,diesel,mazda,nein,2016-03-31T00:00:00Z,0,45966,2016-04-06T14:18:07Z,6
157810,2016-03-20T11:52:51Z,VW_Passt_35I,privat,Angebot,391,test,kombi,1992,manuell,90,passat,150000,10,benzin,volkswagen,ja,2016-03-20T00:00:00Z,0,31157,2016-03-29T23:16:53Z,9
32082,2016-04-01T21:50:12Z,Toyota_Corolla_1_3_l,privat,Angebot,1373,test,kleinwagen,1999,manuell,85,corolla,125000,4,benzin,toyota,nein,2016-04-01T00:00:00Z,0,52531,2016-04-05T19:46:22Z,4
28969,2016-03-21T11:51:36Z,Volkswagen_Fox_1.2,privat,Angebot,3143,control,kleinwagen,2006,manuell,54,fox,60000,4,benzin,volkswagen,nein,2016-03-21T00:00:00Z,0,48167,2016-03-24T00:18:17Z,3
143792,2016-03-22T12:54:58Z,Volkswagen_Golf_2.0_TDI_DPF_DSG_GT,privat,Angebot,8454,control,limousine,2007,automatik,170,golf,125000,8,diesel,volkswagen,nein,2016-03-22T00:00:00Z,0,52078,2016-04-06T02:16:33Z,15
48228,2016-03-27T00:56:21Z,BMW_X5_3.0_d,privat,Angebot,5468,test,limousine,2002,manuell,184,x_reihe,150000,4,diesel,bmw,nein,2016-03-26T00:00:00Z,0,22547,2016-03-27T09:39:50Z,1
97059,2016-03-08T19:40:18Z,Nissan_Micra_1.0_Salsa,privat,Angebot,1123,test,kleinwagen,1999,automatik,54,micra,150000,3,benzin,nissan,nein,2016-03-08T00:00:00Z,0,27404,2016-04-05T13:18:54Z,28
171117,2016-03-16T18:52:37Z,MINI_Mini_Cooper,privat,Angebot,3615,control,kleinwagen,2002,manuell,116,cooper,150000,4,benzin,mini,nein,2016-03-16T00:00:00Z,0,29336,2016-03-28T20:46:20Z,12
13897,2016-03-26T01:57:26Z,BMW_530d,privat,Angebot,3263,control,limousine,2001,automatik,193,5er,150000,3,diesel,bmw,nein,2016-03-26T00:00:00Z,0,86700,2016-03-26T08:38:56Z,0
58521,2016-03-07T21:55:47Z,Opel_Astra_1.7_CDTI_DPF_Edition_2_Hand_KLIMA,privat,Angebot,6942,control,limousine,2010,manuell,110,astra,150000,3,diesel,opel,nein,2016-03-07T00:00:00Z,0,65462,2016-03-17T21:46:42Z,10
119475,2016-04-03T00:36:55Z,BMW_325i,privat,Angebot,5915,control,limousine,2005,manuell,218,3er,150000,5,benzin,bmw,nein,2016-04-03T00:00:00Z,0,46483,2016-04-07T09:17:54Z,4
78062,2016-03-05T22:37:53Z,Volkswagen_Golf_1.6_Sport_Edition,privat,Angebot,2036,control,limousine,2000,manuell,105,golf,150000,12,benzin,volkswagen,nein,2016-03-05T00:00:00Z,0,07745,2016-04-05T11:49:45Z,31
72345,2016-03-06T23:37:14Z,Nissan_almera__N16_,privat,Angebot,1441,control,kleinwagen,2003,manuell,98,almera,150000,3,benzin,nissan,nein,2016-03-06T00:00:00Z,0,47441,2016-04-07T07:17:10Z,32
133514,2016-03-23T17:49:09Z,Toyota_RAV_4_D_4D_4x4,privat,Angebot,6699,control,suv,2003,manuell,116,rav,125000,2,diesel,toyota,nein,2016-03-23T00:00:00Z,0,96184,2016-03-31T05:16:27Z,8
190043,2016-03-31T16:52:46Z,Peugeot_F___Partner__gruen__68.000_km_,privat,Angebot,2007,control,bus,1999,automatik,0,andere,70000,7,benzin,peugeot,nein,2016-03-31T00:00:00Z,0,63925,2016-04-04T09:17:51Z,4
178000,2016-03-17T21:58:05Z,BMW_320d_Touring___Neuer_Turbo___Neue_Reifen_usw.,privat,Angebot,9047,test,kombi,2007,manuell,177,3er,150000,9,diesel,bmw,nein,2016-03-17T00:00:00Z,0,45257,2016-03-22T05:44:55Z,5
75124,2016-03-09T10:50:12Z,Audi_A6_Avant_2.7_TDI_tiptronic_quattro,privat,Angebot,7169,control,kombi,2005,automatik,179,a6,150000,10,diesel,audi,nein,2016-03-09T00:00:00Z,0,87739,2016-03-11T04:16:56Z,2
31869,2016-03-06T01:56:17Z,VW_polo__gut_zustand,privat,Angebot,2748,control,kleinwagen,2004,manuell,54,polo,5000,1,benzin,volkswagen,nein,2016-03-06T00:00:00Z,0,13055,2016-04-05T20:47:13Z,30
24811,2016-03-23T15:46:01Z,Opel_Corsa_1.2_16V_Edition,privat,Angebot,3015,test,kleinwagen,2005,manuell,80,corsa,125000,4,benzin,opel,nein,2016-03-23T00:00:00Z,0,49456,2016-04-03T18:15:34Z,11
151025,2016-03-31T20:39:54Z,Citroën_C4_Picasso_2.0_HDi_FAP_7_Sitzer_ESG6_Confort,privat,Angebot,4821,test,bus,2007,automatik,136,c4,150000,2,diesel,citroen,nein,2016-03-31T00:00:00Z,0,26831,2016-04-06T15:15:56Z,6
195512,2016-04-04T22:46:44Z,BMW_BMW_116i_1995ccm,privat,Angebot,9844,test,limousine,2009,manuell,122,1er,125000,11,benzin,bmw,nein,2016-04-04T00:00:00Z,0,21220,2016-04-07T01:44:52Z,3
95612,2016-03-28T15:36:21Z,Top_Chrysler_2_0_mit_2jahre_Tuev,privat,Angebot,1091,control,limousine,1998,manuell,133,andere,150000,9,benzin,chrysler,nein,2016-03-28T00:00:00Z,0,59581,2016-04-06T20:15:34Z,9
61254,2016-03-12T00:36:35Z,Volvo_V40_1.8,privat,Angebot,1278,test,kombi,1999,manuell,116,v40,150000,3,benzin,volvo,nein,2016-03-12T00:00:00Z,0,17087,2016-04-05T19:45:23Z,24
180630,2016-03-11T17:43:49Z,Opel_Tigra_Twin_Top_1.8_Mit_Neuen_TÜV___Cabrio,privat,Angebot,5959,control,cabrio,2008,manuell,125,tigra,40000,2,benzin,opel,nein,2016-03-11T00:00:00Z,0,69168,2016-03-18T01:46:57Z,7
178377,2016-03-27T15:45:40Z,Fiat_Punto_1.4_16V_Einzelstueck,privat,Angebot,6807,control,kleinwagen,2005,manuell,95,punto,40000,3,benzin,fiat,nein,2016-03-27T00:00:00Z,0,71106,2016-04-07T13:15:21Z,11
162829,2016-03-25T10:37:14Z,Ford_Focus_Turnier_Ambiente,privat,Angebot,1241,test,kombi,1999,manuell,101,focus,150000,9,benzin,ford,nein,2016-03-25T00:00:00Z,0,50354,2016-04-04T08:47:42Z,10
37965,2016-03-21T13:59:18Z,Skoda_Combi,privat,Angebot,1492,test,kombi,2003,manuell,64,fabia,150000,9,diesel,skoda,nein,2016-03-21T00:00:00Z,0,38690,2016-03-21T13:59:18Z,0
94205,2016-04-03T14:49:34Z,Opel_Corsa_B_Ecotec_3_Zylinder_!Beschreibung_lesen!_Bilder_folgen,privat,Angebot,414,test,kleinwagen,2000,manuell,0,corsa,150000,5,benzin,opel,nein,2016-04-03T00:00:00Z,0,66459,2016-04-05T13:47:39Z,2
113258,2016-04-05T09:36:43Z,Opel_Astra_1.7_CDTI_Caravan_DPF,privat,Angebot,7528,control,kombi,2008,manuell,110,astra,70000,5,diesel,opel,nein,2016-04-05T00:00:00Z,0,55597,2016-04-07T12:15:39Z,2
44164,2016-03-22T14:52:31Z,Verkaufe_VW_Jetta_III,privat,Angebot,5953,control,limousine,2006,manuell,105,jetta,150000,0,diesel,volkswagen,nein,2016-03-22T00:00:00Z,0,17235,2016-04-06T05:15:38Z,15
43223,2016-03-30T14:58:48Z,Schnuckelchen!_ATOS_mit_Faltdach,privat,Angebot,929,control,cabrio,1999,manuell,54,andere,150000,4,benzin,hyundai,ja,2016-03-30T00:00:00Z,0,54426,2016-04-07T06:15:46Z,8
19008,2016-03-30T14:55:36Z,Renault_Megane_2.0_Coupe_Cabriolet_Dynamique,privat,Angebot,3431,control,cabrio,2007,manuell,135,megane,150000,6,benzin,renault,nein,2016-03-30T00:00:00Z,0,53225,2016-04-07T06:15:43Z,8
36874,2016-03-15T08:37:22Z,Volkswagen_Golf_1.4,privat,Angebot,5522,test,limousine,2005,manuell,75,golf,90000,7,benzin,volkswagen,nein,2016-03-15T00:00:00Z,0,73563,2016-03-18T01:47:22Z,3
30612,2016-03-31T15:53:50Z,Mercedes_Benz_C_200_T_CDI_Classic,privat,Angebot,3003,control,kombi,2003,automatik,116,c_klasse,150000,2,diesel,mercedes_benz,nein,2016-03-31T00:00:00Z,0,45968,2016-04-06T08:46:23Z,6
127925,2016-03-29T15:47:49Z,Smart_smart,privat,Angebot,937,control,kleinwagen,2000,automatik,54,fortwo,80000,10,benzin,smart,ja,2016-03-29T00:00:00Z,0,49090,2016-03-29T15:47:49Z,0
64447,2016-03-23T13:31:30Z,Renault_Modus_1.5_dCi_Cite,privat,Angebot,1605,test,bus,2005,manuell,86,modus,150000,4,diesel,renault,nein,2016-03-23T00:00:00Z,0,65307,2016-03-23T16:47:10Z,0
121293,2016-03-28T00:58:55Z,Volvo_2.0_D,privat,Angebot,3204,control,kombi,2005,manuell,136,v50,150000,3,diesel,volvo,nein,2016-03-28T00:00:00Z,0,59494,2016-03-28T09:42:54Z,0
22244,2016-03-20T09:46:13Z,Audi_A4_Avant_2.0_TDI_S_Line,privat,Angebot,6399,control,kombi,2005,manuell,140,a4,150000,11,diesel,audi,nein,2016-03-20T00:00:00Z,0,41747,2016-03-29T19:17:05Z,9
47490,2016-03-20T13:56:50Z,Mazda_626_Kombi__Tuev_10/2017___AHK__Unfall__Voll_fahrbereit,privat,Angebot,628,test,kombi,1999,manuell,90,6_reihe,150000,8,benzin,mazda,ja,2016-03-20T00:00:00Z,0,58454,2016-03-24T05:45:50Z,4
86652,2016-03-23T18:52:36Z,Audi_A4_2.5_TDI_quattro,privat,Angebot,2756,test,limousine,2002,manuell,179,a4,150000,1,diesel,audi,nein,2016-03-23T00:00:00Z,0,57392,2016-04-05T23:45:46Z,13
107482,2016-03-17T17:55:53Z,Ford_Fiesta_Tuev_und_AU_neu__Servo__8fach_bereift__nur_96.000_KM,privat,Angebot,1198,control,kleinwagen,1999,manuell,75,fiesta,100000,10,benzin,ford,nein,2016-03-17T00:00:00Z,0,24326,2016-03-17T17:55:53Z,0
57927,2016-03-11T20:54:17Z,Alfa_Romeo_159_1.9_JTS_16V_Progression_1.Hand_TOP_ZUSTAND,privat,Angebot,6407,control,limousine,2007,manuell,160,159,50000,5,benzin,alfa_romeo,nein,2016-03-11T00:00:00Z,0,35396,2016-04-06T16:16:20Z,26
71720,2016-03-26T10:53:24Z,Ford_Focus_1.6_TDCi_Titanium_Sport___ST_Optik,privat,Angebot,3284,test,limousine,2007,manuell,109,focus,150000,9,diesel,ford,nein,2016-03-26T00:00:00Z,0,89435,2016-04-02T00:19:05Z,7
191111,2016-03-11T03:36:17Z,Volkswagen_Polo_1.2_Comfortline,privat,Angebot,1860,control,kleinwagen,2004,manuell,64,polo,150000,6,benzin,volkswagen,nein,2016-03-11T00:00:00Z,0,44803,2016-03-16T08:46:31Z,5
125155,2016-03-09T20:43:15Z,Mazda_3_Sport_Active_1.6_*Scheckheft_&_sehr_gepflegt*,privat,Angebot,4815,test,limousine,2005,manuell,105,3_reihe,125000,1,benzin,mazda,nein,2016-03-09T00:00:00Z,0,21698,2016-04-05T16:47:14Z,27
169144,2016-04-02T15:48:58Z,Opel_Astra_G_Coupe_2.2_top_gepflegt_viele_Neuteile,privat,Angebot,4089,control,coupe,2002,manuell,147,astra,150000,8,benzin,opel,nein,2016-04-02T00:00:00Z,0,27801,2016-04-06T14:45:52Z,4
111903,2016-03-06T14:46:45Z,Renault_Laguna_1.6__16_V_Goldgelb,privat,Angebot,1210,control,limousine,1998,manuell,107,laguna,150000,7,benzin,renault,nein,2016-03-06T00:00:00Z,0,51371,2016-04-06T11:46:09Z,31
135924,2016-03-31T19:45:06Z,BMW_530d_Touring,privat,Angebot,6647,control,kombi,2004,automatik,218,5er,150000,7,diesel,bmw,nein,2016-03-31T00:00:00Z,0,63322,2016-04-06T13:46:08Z,6
57847,2016-03-20T12:48:31Z,Audi_Cabrio,privat,Angebot,1789,test,cabrio,1992,manuell,133,80,150000,4,benzin,audi,nein,2016-03-20T00:00:00Z,0,86911,2016-03-21T15:18:50Z,1
56415,2016-03-19T19:46:19Z,Verkaufe_Opel_2.0_TDI,privat,Angebot,1311,control,kombi,2000,manuell,0,astra,150000,9,diesel,opel,nein,2016-03-19T00:00:00Z,0,16303,2016-04-07T07:17:32Z,19
182303,2016-03-12T17:56:43Z,Mercedes_220cdi_w202,privat,Angebot,2675,test,kombi,2000,automatik,125,c_klasse,150000,4,diesel,mercedes_benz,nein,2016-03-12T00:00:00Z,0,77866,2016-03-19T21:19:43Z,7
191518,2016-03-22T17:58:05Z,Peugeot_206,privat,Angebot,2499,control,kleinwagen,2004,manuell,60,2_reihe,150000,5,benzin,peugeot,nein,2016-03-22T00:00:00Z,0,95632,2016-04-06T09:17:39Z,15
152324,2016-03-18T01:36:36Z,Suzuki_Swift_1.3_Comfort_dance,privat,Angebot,3967,control,kleinwagen,2007,manuell,92,swift,125000,10,benzin,suzuki,nein,2016-03-18T00:00:00Z,0,47661,2016-03-21T06:19:24Z,3
76321,2016-03-11T22:25:20Z,Mercedes_Benz_E_200_T_Elegance,privat,Angebot,2801,test,kombi,1999,manuell,136,e_klasse,150000,11,benzin,mercedes_benz,ja,2016-03-11T00:00:00Z,0,60598,2016-04-06T15:44:20Z,26
172556,2016-03-13T17:47:45Z,MINI_Mini_Cooper,privat,Angebot,4249,control,kleinwagen,2007,manuell,116,cooper,150000,3,benzin,mini,ja,2016-03-13T00:00:00Z,0,88521,2016-04-06T17:46:40Z,24
94947,2016-03-10T11:55:39Z,Suzuki_Liana_Kombi_1.3,privat,Angebot,1320,test,kombi,2003,manuell,90,andere,150000,2,benzin,suzuki,ja,2016-03-10T00:00:00Z,0,04157,2016-03-28T20:16:17Z,18
85187,2016-04-05T10:56:18Z,BMW_320d_DPF_Touring,privat,Angebot,9009,control,kombi,2007,manuell,163,3er,150000,7,diesel,bmw,nein,2016-04-05T00:00:00Z,0,94244,2016-04-05T11:44:46Z,0
5246,2016-03-12T14:57:56Z,Verkaufe_Ford_Escort_16_V_CLX,privat,Angebot,190,test,limousine,1995,manuell,90,escort,80000,4,benzin,ford,nein,2016-03-12T00:00:00Z,0,02957,2016-03-12T14:57:56Z,0
67361,2016-03-17T21:54:59Z,VW_Fox_schwarz,privat,Angebot,2789,test,kleinwagen,2006,manuell,54,fox,80000,6,benzin,volkswagen,nein,2016-03-17T00:00:00Z,0,32756,2016-03-27T15:47:44Z,10
168920,2016-03-21T15:55:57Z,Kia_Picanto_1.1_TÜV__REIFEN_KUPPLUNG_NEU_!!!,privat,Angebot,2043,control,kleinwagen,2005,manuell,65,picanto,90000,7,benzin,kia,nein,2016-03-21T00:00:00Z,0,47447,2016-04-06T14:44:46Z,16
